"學校" "班級" "學生" "性別" "家裡書量" "班級人數" "學校書量" "科學"
5017 501703 50170305 "男" 3 17 "多於2000" 610.54717
5017 501703 50170306 "男" 2 17 "多於2000" 627.05114
5017 501703 50170307 "女" 3 17 "多於2000" 518.64583
5017 501703 50170308 "女" 1 17 "多於2000" 523.48232
5017 501703 50170309 "女" 2 17 "多於2000" 528.33009
5017 501703 50170310 "女" 3 17 "多於2000" 555.61466
5017 501703 50170311 "女" 3 17 "多於2000" 591.84147
5017 501703 50170312 "女" 2 17 "多於2000" 625.95121
5017 501703 50170313 "女" 1 17 "多於2000" 429.54625
5017 501703 50170314 "女" 1 17 "多於2000" 539.26162
5017 501703 50170315 "女" 2 17 "多於2000" 556.18026
5017 501703 50170316 "女" 1 17 "多於2000" 522.15227
5017 501703 50170317 "女" 1 17 "多於2000" 573.48764
5018 501805 50180501 "男" 5 21 "多於2000" 598.99969
5018 501805 50180502 "男" 2 21 "多於2000" 717.16705
5018 501805 50180503 "男" 1 21 "多於2000" 501.52881
5018 501805 50180505 "男" 3 21 "多於2000" 641.08211
5018 501805 50180506 "男" 2 21 "多於2000" 502.61688
5018 501805 50180507 "男" 1 21 "多於2000" 487.79414
5018 501805 50180508 "男" 1 21 "多於2000" 502.5849
5018 501805 50180509 "男" 5 21 "多於2000" 723.00545
5018 501805 50180510 "男" 1 21 "多於2000" 494.59176
5018 501805 50180511 "男" 2 21 "多於2000" 635.88746
5018 501805 50180512 "男" 2 21 "多於2000" 546.25087
5018 501805 50180513 "男" 4 21 "多於2000" 676.38667
5018 501805 50180514 "男" 3 21 "多於2000" 673.29677
5018 501805 50180515 "女" 4 21 "多於2000" 648.83489
5018 501805 50180516 "女" 2 21 "多於2000" 611.33511
5018 501805 50180517 "女" 3 21 "多於2000" 653.7801
5018 501805 50180518 "女" 2 21 "多於2000" 447.79018
5018 501805 50180519 "女" 3 21 "多於2000" 648.72639
5018 501805 50180520 "女" 4 21 "多於2000" 515.72094
5018 501805 50180521 "女" 3 21 "多於2000" 619.6814
5018 501805 50180522 "女" 4 21 "多於2000" 539.24813
5019 501907 50190701 "女" 3 35 "多於2000" 560.92431
5019 501907 50190702 "女" 1 35 "多於2000" 562.92183
5019 501907 50190703 "女" 1 35 "多於2000" 532.92215
5019 501907 50190704 "女" 1 35 "多於2000" 486.8191
5019 501907 50190705 "女" 2 35 "多於2000" 599.98334
5019 501907 50190706 "女" 2 35 "多於2000" 673.74097
5019 501907 50190707 "女" 2 35 "多於2000" 512.95384
5019 501907 50190708 "女" 3 35 "多於2000" 668.78564
5019 501907 50190709 "女" 1 35 "多於2000" 372.61074
5019 501907 50190710 "女" 2 35 "多於2000" 702.67177
5019 501907 50190711 "女" 3 35 "多於2000" 461.45194
5019 501907 50190712 "女" 1 35 "多於2000" 515.13987
5019 501907 50190713 "女" 3 35 "多於2000" 637.20042
5019 501907 50190714 "女" 2 35 "多於2000" 488.46114
5019 501907 50190715 "女" 3 35 "多於2000" 610.66206
5019 501907 50190716 "女" 2 35 "多於2000" 603.17185
5019 501907 50190717 "男" 1 35 "多於2000" 470.52269
5019 501907 50190718 "男" 3 35 "多於2000" 641.94528
5019 501907 50190720 "男" 3 35 "多於2000" 562.99126
5019 501907 50190721 "男" 2 35 "多於2000" 552.97605
5019 501907 50190722 "男" 1 35 "多於2000" 540.09619
5019 501907 50190723 "男" 1 35 "多於2000" 601.21839
5019 501907 50190724 "男" 3 35 "多於2000" 554.85404
5019 501907 50190726 "男" 1 35 "多於2000" 466.79787
5019 501907 50190728 "男" 1 35 "多於2000" 643.85327
5019 501907 50190729 "男" 3 35 "多於2000" 636.08654
5019 501907 50190730 "男" 2 35 "多於2000" 646.35931
5019 501907 50190731 "男" 3 35 "多於2000" 626.0804
5019 501907 50190732 "男" 3 35 "多於2000" 616.05939
5019 501907 50190733 "男" 3 35 "多於2000" 635.90223
5019 501907 50190734 "男" 3 35 "多於2000" 608.50847
5020 502001 50200101 "男" 2 19 "多於2000" 508.3905
5020 502001 50200102 "男" 1 19 "多於2000" 653.22298
5020 502001 50200103 "男" 1 19 "多於2000" 560.64534
5020 502001 50200104 "男" 1 19 "多於2000" 437.62125
5020 502001 50200105 "男" 4 19 "多於2000" 505.03803
5020 502001 50200106 "男" 1 19 "多於2000" 497.8826
5020 502001 50200107 "男" 1 19 "多於2000" 416.64685
5020 502001 50200108 "男" 1 19 "多於2000" 566.9498
5020 502001 50200109 "男" 3 19 "多於2000" 605.5723
5020 502001 50200110 "男" 2 19 "多於2000" 621.89127
5020 502001 50200111 "女" 2 19 "多於2000" 647.96706
5020 502001 50200112 "女" 2 19 "多於2000" 466.09831
5020 502001 50200113 "女" 3 19 "多於2000" 533.44671
5020 502001 50200114 "女" 3 19 "多於2000" 483.53884
5020 502001 50200116 "女" 5 19 "多於2000" 527.64367
5020 502001 50200117 "女" 1 19 "多於2000" 581.7437
5020 502001 50200118 "女" 5 19 "多於2000" 405.09902
5020 502001 50200119 "女" 1 19 "多於2000" 437.87115
5021 502101 50210101 "女" 2 8 "多於2000" 649.00257
5021 502101 50210102 "男" 3 8 "多於2000" 530.98579
5021 502101 50210103 "女" 3 8 "多於2000" 586.13936
5021 502101 50210104 "男" 2 8 "多於2000" 436.31178
5021 502101 50210105 "男" 2 8 "多於2000" 514.08494
5021 502101 50210106 "女" 2 8 "多於2000" 631.69356
5021 502101 50210107 "女" 1 8 "多於2000" 464.92733
5021 502101 50210108 "男" 2 8 "多於2000" 543.25272
5022 502206 50220601 "男" 5 32 "多於2000" 620.62854
5022 502206 50220602 "男" 5 32 "多於2000" 630.57316
5022 502206 50220603 "男" 3 32 "多於2000" 508.74389
5022 502206 50220604 "男" 1 32 "多於2000" 585.28816
5022 502206 50220605 "男" 1 32 "多於2000" 636.50202
5022 502206 50220606 "男" 2 32 "多於2000" 666.23402
5022 502206 50220607 "男" 2 32 "多於2000" 504.10473
5022 502206 50220608 "男" 2 32 "多於2000" 537.52189
5022 502206 50220609 "男" 3 32 "多於2000" 596.13456
5022 502206 50220610 "男" 3 32 "多於2000" 509.18472
5022 502206 50220611 "男" 3 32 "多於2000" 607.33831
5022 502206 50220612 "女" 4 32 "多於2000" 642.456
5022 502206 50220613 "女" 2 32 "多於2000" 563.87583
5022 502206 50220614 "女" 4 32 "多於2000" 480.87477
5022 502206 50220615 "女" 2 32 "多於2000" 397.87742
5022 502206 50220616 "女" 2 32 "多於2000" 640.81314
5022 502206 50220617 "女" 3 32 "多於2000" 551.77693
5022 502206 50220618 "女" 5 32 "多於2000" 479.5518
5022 502206 50220619 "女" 5 32 "多於2000" 592.85698
5022 502206 50220620 "女" 2 32 "多於2000" 463.90507
5022 502206 50220621 "女" 3 32 "多於2000" 611.38674
5022 502206 50220622 "女" 2 32 "多於2000" 554.32204
5022 502206 50220623 "女" 4 32 "多於2000" 560.59045
5022 502206 50220624 "女" 1 32 "多於2000" 543.2704
5022 502206 50220625 "女" 5 32 "多於2000" 532.62912
5022 502206 50220626 "男" 5 32 "多於2000" 583.48378
5022 502206 50220627 "女" 5 32 "多於2000" 517.89138
5022 502206 50220628 "女" 1 32 "多於2000" 446.80886
5022 502206 50220629 "女" 2 32 "多於2000" 392.26613
5023 502314 50231401 "男" 5 27 "多於2000" 617.32595
5023 502314 50231402 "男" 2 27 "多於2000" 575.68786
5023 502314 50231403 "男" 2 27 "多於2000" 648.18079
5023 502314 50231404 "男" 3 27 "多於2000" 537.62899
5023 502314 50231405 "男" 3 27 "多於2000" 579.7771
5023 502314 50231406 "男" 2 27 "多於2000" 621.30485
5023 502314 50231407 "男" 4 27 "多於2000" 561.46142
5023 502314 50231408 "男" 5 27 "多於2000" 543.23318
5023 502314 50231409 "男" 3 27 "多於2000" 648.60499
5023 502314 50231410 "男" 3 27 "多於2000" 522.86869
5023 502314 50231411 "男" 3 27 "多於2000" 667.89246
5023 502314 50231412 "男" 4 27 "多於2000" 588.95437
5023 502314 50231413 "女" 1 27 "多於2000" 626.86695
5023 502314 50231414 "女" 3 27 "多於2000" 569.13664
5023 502314 50231415 "女" 2 27 "多於2000" 568.4644
5023 502314 50231416 "女" 3 27 "多於2000" 619.0951
5023 502314 50231417 "女" 3 27 "多於2000" 664.97943
5023 502314 50231418 "女" 3 27 "多於2000" 566.39629
5023 502314 50231419 "女" 4 27 "多於2000" 654.53595
5023 502314 50231420 "女" 4 27 "多於2000" 585.03896
5023 502314 50231421 "女" 1 27 "多於2000" 505.14641
5023 502314 50231422 "女" 2 27 "多於2000" 392.97477
5023 502314 50231423 "女" 4 27 "多於2000" 617.34316
5023 502314 50231424 "女" 5 27 "多於2000" 602.71636
5023 502314 50231425 "女" 4 27 "多於2000" 523.02754
5023 502314 50231426 "女" 1 27 "多於2000" 605.3352
5023 502314 50231427 "女" 2 27 "多於2000" 756.33772
5024 502407 50240701 "男" 1 30 "多於2000" 443.67652
5024 502407 50240702 "男" 3 30 "多於2000" 596.03084
5024 502407 50240703 "男" 1 30 "多於2000" 584.60929
5024 502407 50240704 "男" 5 30 "多於2000" 479.11702
5024 502407 50240705 "男" 1 30 "多於2000" 547.05044
5024 502407 50240706 "男" 5 30 "多於2000" 598.3071
5024 502407 50240707 "男" 2 30 "多於2000" 610.61054
5024 502407 50240708 "男" 1 30 "多於2000" 345.78818
5024 502407 50240709 "男" 2 30 "多於2000" 520.19567
5024 502407 50240710 "男" 2 30 "多於2000" 445.59916
5024 502407 50240711 "男" 2 30 "多於2000" 706.66485
5024 502407 50240712 "男" 3 30 "多於2000" 438.83363
5024 502407 50240713 "男" 2 30 "多於2000" 570.80125
5024 502407 50240714 "男" 2 30 "多於2000" 691.06196
5024 502407 50240715 "男" 3 30 "多於2000" 453.98243
5024 502407 50240716 "男" 3 30 "多於2000" 630.2985
5024 502407 50240717 "女" 2 30 "多於2000" 532.62156
5024 502407 50240718 "女" 1 30 "多於2000" 527.94147
5024 502407 50240719 "女" 2 30 "多於2000" 521.03268
5024 502407 50240720 "女" 3 30 "多於2000" 535.18342
5024 502407 50240721 "女" 5 30 "多於2000" 520.67639
5024 502407 50240722 "女" 4 30 "多於2000" 548.73122
5024 502407 50240724 "女" 2 30 "多於2000" 667.11347
5024 502407 50240725 "女" 2 30 "多於2000" 558.80398
5024 502407 50240726 "女" 2 30 "多於2000" 522.91846
5024 502407 50240727 "女" 5 30 "多於2000" 312.19857
5024 502407 50240728 "女" 2 30 "多於2000" 562.32565
5024 502407 50240729 "女" 3 30 "多於2000" 574.652
5024 502407 50240730 "女" 2 30 "多於2000" 483.38883
5025 502509 50250901 "男" 3 30 "多於2000" 604.89576
5025 502509 50250901 "男" 3 25 "多於2000" 604.89576
5025 502509 50250902 "男" 3 25 "多於2000" 658.40228
5025 502509 50250902 "男" 3 30 "多於2000" 658.40228
5025 502509 50250903 "男" 1 25 "多於2000" 474.91846
5025 502509 50250903 "男" 1 30 "多於2000" 474.91846
5025 502509 50250904 "男" 1 30 "多於2000" 589.48299
5025 502509 50250904 "男" 1 25 "多於2000" 589.48299
5025 502509 50250905 "男" 3 25 "多於2000" 651.04801
5025 502509 50250905 "男" 3 30 "多於2000" 651.04801
5025 502509 50250906 "男" 1 30 "多於2000" 447.851
5025 502509 50250906 "男" 1 25 "多於2000" 447.851
5025 502509 50250907 "男" 3 30 "多於2000" 676.20561
5025 502509 50250907 "男" 3 25 "多於2000" 676.20561
5025 502509 50250908 "男" 4 30 "多於2000" 314.76891
5025 502509 50250908 "男" 4 25 "多於2000" 314.76891
5025 502509 50250910 "男" 1 25 "多於2000" 429.66951
5025 502509 50250910 "男" 1 30 "多於2000" 429.66951
5025 502509 50250911 "男" 1 30 "多於2000" 321.37537
5025 502509 50250911 "男" 1 25 "多於2000" 321.37537
5025 502509 50250912 "男" 2 30 "多於2000" 510.63002
5025 502509 50250912 "男" 2 25 "多於2000" 510.63002
5025 502509 50250913 "男" 2 25 "多於2000" 469.94231
5025 502509 50250913 "男" 2 30 "多於2000" 469.94231
5025 502509 50250914 "男" 2 30 "多於2000" 638.02907
5025 502509 50250914 "男" 2 25 "多於2000" 638.02907
5025 502509 50250915 "女" 1 30 "多於2000" 512.84814
5025 502509 50250915 "女" 1 25 "多於2000" 512.84814
5025 502509 50250916 "女" 3 25 "多於2000" 603.47605
5025 502509 50250916 "女" 3 30 "多於2000" 603.47605
5025 502509 50250917 "女" 2 25 "多於2000" 509.66195
5025 502509 50250917 "女" 2 30 "多於2000" 509.66195
5025 502509 50250918 "女" 1 30 "多於2000" 324.287
5025 502509 50250918 "女" 1 25 "多於2000" 324.287
5025 502509 50250919 "女" 4 30 "多於2000" 509.4288
5025 502509 50250919 "女" 4 25 "多於2000" 509.4288
5025 502509 50250920 "女" 1 25 "多於2000" 366.79351
5025 502509 50250920 "女" 1 30 "多於2000" 366.79351
5025 502509 50250921 "女" 2 25 "多於2000" 418.5003
5025 502509 50250921 "女" 2 30 "多於2000" 418.5003
5025 502509 50250922 "女" 1 25 "多於2000" 565.66951
5025 502509 50250922 "女" 1 30 "多於2000" 565.66951
5025 502509 50250923 "女" 2 30 "多於2000" 545.67759
5025 502509 50250923 "女" 2 25 "多於2000" 545.67759
5025 502509 50250926 "女" 1 30 "多於2000" 572.84727
5025 502509 50250926 "女" 1 25 "多於2000" 572.84727
5025 502509 50250927 "女" 2 25 "多於2000" 674.96498
5025 502509 50250927 "女" 2 30 "多於2000" 674.96498
5025 502509 50250928 "女" 2 30 "多於2000" 386.67438
5025 502509 50250928 "女" 2 25 "多於2000" 386.67438
5025 502509 50250929 "女" 2 30 "多於2000" 558.08837
5025 502509 50250929 "女" 2 25 "多於2000" 558.08837
5025 502509 50250930 "男" 5 25 "多於2000" 486.95201
5025 502509 50250930 "男" 5 30 "多於2000" 486.95201
5026 502603 50260301 "男" 1 31 "多於2000" 386.08796
5026 502603 50260302 "男" 1 31 "多於2000" 469.32112
5026 502603 50260303 "男" 4 31 "多於2000" 470.39629
5026 502603 50260304 "男" 1 31 "多於2000" 423.52052
5026 502603 50260306 "男" 1 31 "多於2000" 615.09248
5026 502603 50260307 "男" 2 31 "多於2000" 506.68833
5026 502603 50260308 "男" 1 31 "多於2000" 595.9727
5026 502603 50260309 "男" 1 31 "多於2000" 469.65579
5026 502603 50260310 "男" 1 31 "多於2000" 417.46514
5026 502603 50260311 "男" 1 31 "多於2000" 319.27295
5026 502603 50260312 "女" 5 31 "多於2000" 483.61256
5026 502603 50260313 "男" 1 31 "多於2000" 590.3535
5026 502603 50260314 "女" 2 31 "多於2000" 469.45845
5026 502603 50260315 "女" 1 31 "多於2000" 479.64436
5026 502603 50260316 "女" 1 31 "多於2000" 425.80632
5026 502603 50260317 "女" 1 31 "多於2000" 460.26375
5026 502603 50260318 "女" 1 31 "多於2000" 491.83769
5026 502603 50260319 "女" 1 31 "多於2000" 610.44461
5026 502603 50260320 "女" 2 31 "多於2000" 510.58118
5026 502603 50260321 "女" 3 31 "多於2000" 531.95583
5026 502603 50260322 "女" 1 31 "多於2000" 505.71655
5026 502603 50260324 "女" 2 31 "多於2000" 521.78399
5026 502603 50260325 "女" 3 31 "多於2000" 621.85231
5026 502603 50260327 "女" 1 31 "多於2000" 422.87014
5026 502603 50260328 "女" 2 31 "多於2000" 584.08101
5026 502603 50260329 "女" 1 31 "多於2000" 441.47607
5026 502603 50260330 "男" 1 31 "多於2000" 438.16488
5027 502701 50270101 "男" 2 29 "多於2000" 612.24399
5027 502701 50270102 "男" 4 29 "多於2000" 650.10285
5027 502701 50270103 "男" 1 29 "多於2000" 404.09956
5027 502701 50270104 "男" 3 29 "多於2000" 488.05671
5027 502701 50270105 "男" 3 29 "多於2000" 435.95839
5027 502701 50270106 "男" 1 29 "多於2000" 531.26266
5027 502701 50270107 "男" 2 29 "多於2000" 667.28278
5027 502701 50270108 "男" 1 29 "多於2000" 615.30307
5027 502701 50270109 "男" 1 29 "多於2000" 600.00124
5027 502701 50270110 "男" 1 29 "多於2000" 484.13444
5027 502701 50270111 "男" 3 29 "多於2000" 681.65713
5027 502701 50270112 "女" 1 29 "多於2000" 542.79363
5027 502701 50270113 "男" 4 29 "多於2000" 588.78424
5027 502701 50270114 "男" 1 29 "多於2000" 440.66708
5027 502701 50270115 "男" 1 29 "多於2000" 551.60657
5027 502701 50270117 "女" 5 29 "多於2000" 531.76757
5027 502701 50270118 "女" 2 29 "多於2000" 538.73206
5027 502701 50270119 "女" 2 29 "多於2000" 498.75834
5027 502701 50270120 "女" 3 29 "多於2000" 518.5906
5027 502701 50270121 "女" 2 29 "多於2000" 714.16739
5027 502701 50270122 "女" 5 29 "多於2000" 650.19704
5027 502701 50270123 "女" 1 29 "多於2000" 472.98012
5027 502701 50270124 "女" 3 29 "多於2000" 553.48177
5027 502701 50270125 "女" 2 29 "多於2000" 687.31028
5027 502701 50270126 "女" 3 29 "多於2000" 617.94249
5027 502701 50270128 "女" 3 29 "多於2000" 510.53362
5027 502701 50270129 "女" 5 29 "多於2000" 635.27092
5027 502701 50270130 "女" 5 29 "多於2000" 575.69658
5028 502807 50280701 "男" 2 NA "多於2000" 531.14719
5028 502807 50280702 "男" 1 NA "多於2000" 470.29651
5028 502807 50280703 "男" 1 NA "多於2000" 639.40913
5028 502807 50280704 "男" 2 NA "多於2000" 473.332
5028 502807 50280705 "男" 1 NA "多於2000" 564.52307
5028 502807 50280706 "男" 3 NA "多於2000" 621.19252
5028 502807 50280709 "男" 3 NA "多於2000" 574.51827
5028 502807 50280710 "男" 1 NA "多於2000" 459.66035
5028 502807 50280711 "男" 2 NA "多於2000" 556.95832
5028 502807 50280712 "男" 2 NA "多於2000" 504.1038
5028 502807 50280713 "女" 1 NA "多於2000" 580.62423
5028 502807 50280714 "女" 2 NA "多於2000" 467.62663
5028 502807 50280715 "女" 1 NA "多於2000" 573.75905
5028 502807 50280716 "女" 3 NA "多於2000" 537.31467
5028 502807 50280717 "女" 2 NA "多於2000" 617.52759
5028 502807 50280718 "女" 2 NA "多於2000" 655.70309
5028 502807 50280719 "女" 1 NA "多於2000" 432.73883
5028 502807 50280720 "女" 2 NA "多於2000" 510.74944
5028 502807 50280721 "女" 2 NA "多於2000" 603.12324
5028 502807 50280722 "女" 2 NA "多於2000" 442.58868
5028 502807 50280723 "女" 4 NA "多於2000" 654.59897
5028 502807 50280724 "女" 2 NA "多於2000" 617.64492
5028 502807 50280726 "男" 3 NA "多於2000" 430.91712
5029 502905 50290501 "女" 2 NA NA 457.34293
5029 502905 50290502 "女" 5 NA NA 683.57187
5029 502905 50290503 "女" 2 NA NA 692.73459
5029 502905 50290504 "女" 1 NA NA 516.05746
5029 502905 50290505 "女" 2 NA NA 607.61599
5029 502905 50290506 "女" 3 NA NA 647.81275
5029 502905 50290507 "女" 3 NA NA 642.37205
5029 502905 50290508 "女" 3 NA NA 568.90035
5029 502905 50290509 "女" 2 NA NA 429.33008
5029 502905 50290510 "男" 5 NA NA 318.61385
5029 502905 50290511 "男" 3 NA NA 503.82926
5029 502905 50290512 "男" 4 NA NA 631.92043
5029 502905 50290513 "男" 3 7 NA 762.55613
5029 502905 50290514 "男" 3 NA NA 635.50733
5029 502905 50290515 "男" 5 NA NA 640.24916
5029 502905 50290516 "男" 2 NA NA 472.55312
5029 502905 50290517 "男" 4 NA NA 698.30739
5029 502905 50290518 "男" 3 7 NA 629.70277
5029 502905 50290519 "男" 2 NA NA 692.06131
5029 502905 50290520 "男" 3 NA NA 676.96681
5029 502905 50290521 "男" 5 NA NA 624.11613
5030 503002 50300201 "女" 4 25 "多於2000" 674.54461
5030 503002 50300202 "女" 2 25 "多於2000" 558.00081
5030 503002 50300203 "女" 3 25 "多於2000" 547.60105
5030 503002 50300204 "女" 3 25 "多於2000" 532.50237
5030 503002 50300205 "女" 1 25 "多於2000" 487.02131
5030 503002 50300206 "女" 4 25 "多於2000" 530.86358
5030 503002 50300207 "女" 4 25 "多於2000" 497.7662
5030 503002 50300208 "女" 5 25 "多於2000" 540.72808
5030 503002 50300209 "女" 2 25 "多於2000" 454.55315
5030 503002 50300211 "女" 1 25 "多於2000" 444.04642
5030 503002 50300212 "女" 1 25 "多於2000" 387.48872
5030 503002 50300213 "女" 2 25 "多於2000" 331.73082
5030 503002 50300214 "男" 1 25 "多於2000" 626.41705
5030 503002 50300215 "男" 4 25 "多於2000" 552.82256
5030 503002 50300216 "男" 1 25 "多於2000" 451.44058
5030 503002 50300217 "男" 2 25 "多於2000" 490.4396
5030 503002 50300218 "男" 2 25 "多於2000" 512.29149
5030 503002 50300219 "男" 3 25 "多於2000" 580.4933
