學生,老師,學校,性別,書本數,女性比率,社經地位,閱讀成績
4015,14101,141,女,63,0.576923076923077,差不多,515.01585
4016,14101,141,女,18,0.576923076923077,差不多,629.01331
4018,14101,141,女,151,0.576923076923077,差不多,596.24421
4019,14101,141,女,151,0.576923076923077,差不多,558.42933
4020,14101,141,女,63,0.576923076923077,差不多,515.31704
4021,14101,141,女,5,0.576923076923077,差不多,384.55399
4022,14101,141,女,18,0.576923076923077,差不多,535.08111
4023,14101,141,女,18,0.576923076923077,差不多,489.57986
4024,14101,141,女,5,0.576923076923077,差不多,642.24072
4026,14201,142,男,251,0.428571428571429,富有多,541.96253
4027,14201,142,男,18,0.428571428571429,富有多,569.42398
4028,14201,142,男,151,0.428571428571429,富有多,708.08755
4029,14201,142,男,63,0.428571428571429,富有多,624.03535
4030,14201,142,男,251,0.428571428571429,富有多,459.39831
4031,14201,142,男,63,0.428571428571429,富有多,642.10635
4032,14201,142,男,63,0.428571428571429,富有多,625.8991
4033,14201,142,男,251,0.428571428571429,富有多,655.06598
4034,14201,142,男,151,0.428571428571429,富有多,628.29038
4035,14201,142,男,251,0.428571428571429,富有多,699.57363
4036,14201,142,男,151,0.428571428571429,富有多,529.82281
4037,14201,142,男,63,0.428571428571429,富有多,507.61956
4038,14201,142,男,151,0.428571428571429,富有多,634.52769
4039,14201,142,男,63,0.428571428571429,富有多,525.84966
4040,14201,142,男,251,0.428571428571429,富有多,567.74443
4041,14201,142,男,251,0.428571428571429,富有多,643.50112
4042,14201,142,女,251,0.428571428571429,富有多,630.2801
4043,14201,142,女,251,0.428571428571429,富有多,671.8248
4044,14201,142,女,63,0.428571428571429,富有多,570.25549
4045,14201,142,女,63,0.428571428571429,富有多,616.88915
4046,14201,142,女,151,0.428571428571429,富有多,665.57658
4047,14201,142,女,151,0.428571428571429,富有多,603.05367
4048,14201,142,女,151,0.428571428571429,富有多,572.9239
4049,14201,142,女,18,0.428571428571429,富有多,549.59181
4050,14201,142,女,63,0.428571428571429,富有多,623.41056
4051,14201,142,女,5,0.428571428571429,富有多,463.38152
4052,14201,142,女,151,0.428571428571429,富有多,570.38338
4053,14201,142,女,63,0.428571428571429,富有多,621.6716
4054,14202,142,男,18,0.428571428571429,富有多,569.17862
4055,14202,142,男,151,0.428571428571429,富有多,663.06765
4056,14202,142,男,151,0.428571428571429,富有多,600.32643
4057,14202,142,男,251,0.428571428571429,富有多,616.58265
4058,14202,142,男,63,0.428571428571429,富有多,538.71414
4059,14202,142,男,151,0.428571428571429,富有多,642.51882
4060,14202,142,男,63,0.428571428571429,富有多,550.2054
4061,14202,142,男,251,0.428571428571429,富有多,529.62846
4062,14202,142,男,151,0.428571428571429,富有多,577.74316
4063,14202,142,男,63,0.428571428571429,富有多,612.8192
4064,14202,142,男,251,0.428571428571429,富有多,515.7809
4065,14202,142,男,251,0.428571428571429,富有多,573.88737
4066,14202,142,男,63,0.428571428571429,富有多,566.91736
4067,14202,142,男,251,0.428571428571429,富有多,556.49129
4068,14202,142,男,251,0.428571428571429,富有多,598.90345
4069,14202,142,男,151,0.428571428571429,富有多,625.87708
4070,14202,142,女,151,0.428571428571429,富有多,594.41803
4071,14202,142,女,251,0.428571428571429,富有多,606.99843
4072,14202,142,女,251,0.428571428571429,富有多,659.69745
4073,14202,142,女,151,0.428571428571429,富有多,571.71402
4074,14202,142,女,63,0.428571428571429,富有多,596.67542
4075,14202,142,女,63,0.428571428571429,富有多,575.41235
4076,14202,142,女,63,0.428571428571429,富有多,600.13033
4077,14202,142,女,63,0.428571428571429,富有多,568.13817
4078,14202,142,女,251,0.428571428571429,富有多,575.84646
4079,14202,142,女,251,0.428571428571429,富有多,666.33526
4080,14202,142,女,251,0.428571428571429,富有多,584.8029
4081,14202,142,女,151,0.428571428571429,富有多,526.27382
4082,14301,143,男,18,0.416666666666667,富有多,600.76034
4083,14301,143,男,18,0.416666666666667,富有多,550.27871
4084,14301,143,男,251,0.416666666666667,富有多,516.44124
4085,14301,143,男,151,0.416666666666667,富有多,479.45952
4086,14301,143,男,251,0.416666666666667,富有多,600.88631
4087,14301,143,男,63,0.416666666666667,富有多,623.85693
4088,14301,143,男,63,0.416666666666667,富有多,504.94815
4089,14301,143,男,151,0.416666666666667,富有多,497.8574
4090,14301,143,男,5,0.416666666666667,富有多,592.85846
4091,14301,143,男,251,0.416666666666667,富有多,614.02948
4092,14301,143,男,5,0.416666666666667,富有多,458.10787
4093,14301,143,男,251,0.416666666666667,富有多,502.80745
4094,14301,143,男,18,0.416666666666667,富有多,483.33511
4095,14301,143,男,151,0.416666666666667,富有多,576.58244
4096,14301,143,女,251,0.416666666666667,富有多,613.80865
4097,14301,143,女,18,0.416666666666667,富有多,588.42618
4098,14301,143,女,5,0.416666666666667,富有多,561.27027
4099,14301,143,女,63,0.416666666666667,富有多,526.80288
4100,14301,143,女,63,0.416666666666667,富有多,601.99602
4101,14301,143,女,18,0.416666666666667,富有多,542.64064
4102,14301,143,女,151,0.416666666666667,富有多,609.00447
4103,14301,143,女,18,0.416666666666667,富有多,519.16307
4104,14301,143,女,63,0.416666666666667,富有多,571.52507
4105,14301,143,女,5,0.416666666666667,富有多,517.80259
4106,14302,143,男,18,0.461538461538462,富有多,569.78757
4107,14302,143,男,251,0.461538461538462,富有多,624.23531
4108,14302,143,男,63,0.461538461538462,富有多,592.07718
4109,14302,143,男,5,0.461538461538462,富有多,455.28219
4110,14302,143,男,151,0.461538461538462,富有多,637.90706
4111,14302,143,男,63,0.461538461538462,富有多,574.09399
4112,14302,143,男,151,0.461538461538462,富有多,528.1423
4113,14302,143,男,251,0.461538461538462,富有多,545.91839
4114,14302,143,男,63,0.461538461538462,富有多,586.27167
4115,14302,143,男,18,0.461538461538462,富有多,574.6131
4116,14302,143,男,63,0.461538461538462,富有多,526.35013
4117,14302,143,男,63,0.461538461538462,富有多,570.79634
4118,14302,143,男,18,0.461538461538462,富有多,545.50244
4119,14302,143,女,63,0.461538461538462,富有多,559.49857
4120,14302,143,女,18,0.461538461538462,富有多,523.60598
4121,14302,143,女,63,0.461538461538462,富有多,458.02064
4122,14302,143,女,151,0.461538461538462,富有多,578.69841
4123,14302,143,女,63,0.461538461538462,富有多,602.95707
4124,14302,143,女,5,0.461538461538462,富有多,480.75605
4125,14302,143,女,251,0.461538461538462,富有多,583.10684
4126,14302,143,女,63,0.461538461538462,富有多,536.58329
4127,14302,143,女,63,0.461538461538462,富有多,667.04631
4128,14302,143,女,63,0.461538461538462,富有多,529.89768
4129,14302,143,女,5,0.461538461538462,富有多,457.51292
4130,14302,143,女,251,0.461538461538462,富有多,537.81907
4131,14302,143,男,251,0.461538461538462,富有多,576.26048
4132,14401,144,男,5,0.576923076923077,差不多,600.79319
4133,14401,144,男,251,0.576923076923077,差不多,550.80305
4134,14401,144,男,63,0.576923076923077,差不多,553.83051
4135,14401,144,男,5,0.576923076923077,差不多,558.31139
4136,14401,144,男,251,0.576923076923077,差不多,415.48194
4137,14401,144,男,63,0.576923076923077,差不多,559.30325
4138,14401,144,男,18,0.576923076923077,差不多,552.74649
4139,14401,144,男,251,0.576923076923077,差不多,496.80082
4140,14401,144,男,18,0.576923076923077,差不多,549.81785
4141,14401,144,男,5,0.576923076923077,差不多,568.71186
4142,14401,144,男,5,0.576923076923077,差不多,517.35602
4143,14401,144,女,63,0.576923076923077,差不多,582.67147
4144,14401,144,女,63,0.576923076923077,差不多,599.17006
4145,14401,144,女,63,0.576923076923077,差不多,518.71235
4146,14401,144,女,18,0.576923076923077,差不多,557.75885
4147,14401,144,女,151,0.576923076923077,差不多,510.73145
4148,14401,144,女,18,0.576923076923077,差不多,576.34075
4149,14401,144,女,5,0.576923076923077,差不多,500.33977
4150,14401,144,女,18,0.576923076923077,差不多,599.4385
4151,14401,144,女,63,0.576923076923077,差不多,497.10829
4152,14401,144,女,5,0.576923076923077,差不多,552.84599
4153,14401,144,女,251,0.576923076923077,差不多,498.05369
4154,14401,144,女,18,0.576923076923077,差不多,549.34568
4155,14401,144,女,63,0.576923076923077,差不多,586.41724
4156,14401,144,女,18,0.576923076923077,差不多,536.23728
4157,14401,144,女,151,0.576923076923077,差不多,529.1419
4158,14501,145,男,63,0.423076923076923,富有多,599.87802
4159,14501,145,男,251,0.423076923076923,富有多,617.85658
4160,14501,145,男,63,0.423076923076923,富有多,541.95886
4161,14501,145,男,251,0.423076923076923,富有多,632.02272
4162,14501,145,男,18,0.423076923076923,富有多,523.9206
4163,14501,145,男,63,0.423076923076923,富有多,600.82893
4164,14501,145,男,63,0.423076923076923,富有多,695.9831
4165,14501,145,男,151,0.423076923076923,富有多,643.59028
4166,14501,145,男,63,0.423076923076923,富有多,606.7209
4167,14501,145,男,251,0.423076923076923,富有多,629.81884
4168,14501,145,男,63,0.423076923076923,富有多,575.75846
4169,14501,145,男,63,0.423076923076923,富有多,556.05013
4170,14501,145,男,151,0.423076923076923,富有多,626.42769
4171,14501,145,男,63,0.423076923076923,富有多,606.88502
4172,14501,145,男,251,0.423076923076923,富有多,666.2091
4173,14501,145,女,63,0.423076923076923,富有多,611.17144
4174,14501,145,女,151,0.423076923076923,富有多,562.1438
4175,14501,145,女,151,0.423076923076923,富有多,679.08044
4176,14501,145,女,151,0.423076923076923,富有多,634.68978
4177,14501,145,女,18,0.423076923076923,富有多,597.70506
4178,14501,145,女,63,0.423076923076923,富有多,608.03183
4179,14501,145,女,151,0.423076923076923,富有多,676.37986
4181,14501,145,女,63,0.423076923076923,富有多,653.83485
4182,14501,145,女,18,0.423076923076923,富有多,625.18689
4183,14501,145,女,151,0.423076923076923,富有多,670.50711
4185,14501,145,女,251,0.423076923076923,富有多,635.67527
4186,14502,145,男,251,0.48,富有多,634.28552
4187,14502,145,男,63,0.48,富有多,648.49483
4188,14502,145,男,63,0.48,富有多,612.48382
4189,14502,145,男,251,0.48,富有多,526.3255
4191,14502,145,男,151,0.48,富有多,610.14654
4192,14502,145,男,251,0.48,富有多,544.15964
4193,14502,145,男,151,0.48,富有多,626.09674
4194,14502,145,男,63,0.48,富有多,658.08717
4195,14502,145,男,18,0.48,富有多,465.48058
4196,14502,145,男,151,0.48,富有多,585.20436
4197,14502,145,男,18,0.48,富有多,580.62177
4198,14502,145,男,251,0.48,富有多,611.66651
4199,14502,145,男,18,0.48,富有多,596.45991
4200,14502,145,女,63,0.48,富有多,616.24514
4201,14502,145,女,18,0.48,富有多,583.55795
4202,14502,145,女,151,0.48,富有多,557.64834
