"性別" "數學" "數學興趣" "數學評價" "數學信心" "科學" "科學興趣" "科學評價" "科學信心" "教育資源" "父母教育"
"女" 602.07986 11.14859 7.70526 10.35323 533.8815 8.49394 7.81751 9.36803 8.3581 "高中"
"女" 621.67161 9.86638 9.98068 10.12116 593.16804 11.06414 10.38161 8.36075 9.03613 "高中"
"女" 571.23618 8.94763 9.35676 8.51577 601.30479 8.69661 9.89532 8.08863 10.84499 "大學以上"
"女" 547.5474 8.76139 8.82228 7.34181 497.56247 8.09896 9.02481 7.80038 9.03613 "高中"
"女" 597.3558 11.42832 8.82228 10.12116 527.95333 7.71018 7.81751 7.1526 6.52207 "國小以下"
"女" 353.8121 9.31385 7.91135 7.97991 320.25241 8.295 9.02481 8.87381 9.64761 "高中"
"女" 637.56264 9.86638 8.12441 10.12116 546.54682 7.9045 8.21205 7.49248 8.3581 "高中"
"女" 462.20422 6.198 6.48714 6.49606 430.08592 7.10319 6.50215 6.76777 9.64761 "高中"
"男" 688.45451 13.84849 11.3019 11.75008 591.19911 9.11856 12.9367 11.39185 10.84499 "大學以上"
"男" 719.97032 13.84849 10.77308 14.06165 639.62716 9.57219 9.45051 8.62122 13.51543 "大學以上"
"男" 633.05104 8.76139 8.82228 8.25602 544.44975 8.90441 9.45051 8.36075 8.3581 "高中"
"男" 716.60489 8.57095 9.35676 8.99736 702.66456 10.36663 10.97071 10.13014 9.64761 "高中"
"男" 578.78216 9.86638 8.82228 9.60146 582.24989 10.07979 8.41123 9.12286 12.25657 "大學以上"
"男" 615.74828 13.84849 10.77308 10.59469 590.05255 13.51778 10.97071 11.82899 13.51543 "大學以上"
"男" 645.4174 8.16805 10.34734 10.12116 557.51462 7.51243 10.13091 9.86849 9.03613 "高中"
"男" 660.66303 10.05658 8.57829 10.35323 631.44645 11.06414 12.9367 10.70197 11.48712 "大學以上"
"男" 765.7219 12.08791 11.3019 11.75008 689.29781 11.06414 12.9367 12.38397 13.51543 "大學以上"
"男" 621.89599 10.25252 11.3019 8.99736 561.81772 9.57219 11.35416 8.36075 11.48712 "大學以上"
"男" 672.93084 7.95043 9.65438 8.51577 610.81032 6.88421 10.13091 8.36075 11.48712 "大學以上"
"男" 489.56343 7.44727 7.10653 6.95612 506.81462 10.36663 8.21205 9.87665 10.84499 "大學以上"
"男" 697.86722 9.31385 8.34615 10.12116 623.59704 8.69661 9.02481 9.86849 9.64761 "高中"
"男" 688.09796 12.72711 10.77308 12.13375 567.11527 8.295 8.21205 8.36075 10.23835 "專科"
"女" 654.96696 7.13627 7.50425 5.90622 641.77528 9.34076 10.13091 8.87381 13.51543 "大學以上"
"女" 478.8843 8.76139 7.30474 6.95612 482.99718 11.06414 9.02481 8.08863 9.03613 "高中"
"女" 647.36397 9.86638 7.70526 8.51577 643.08987 9.34076 8.21205 8.87381 13.51543 "大學以上"
"女" 618.38323 10.89898 8.82228 6.95612 561.25211 9.11856 8.81725 4.91876 9.03613 "高中"
"女" 613.81874 8.57095 8.12441 9.6723 601.02326 7.9045 9.02481 8.08863 13.51543 "大學以上"
"男" 761.92764 12.72711 6.90631 15.85188 687.29238 10.07979 8.6128 10.4058 12.25657 "大學以上"
"女" 637.33659 8.37412 7.50425 8.99736 588.42492 8.09896 8.21205 8.36075 9.64761 "大學以上"
"女" 550.99825 8.37412 6.7011 8.51577 496.35347 8.49394 7.41821 8.36075 9.03613 "初中"
"女" 562.29093 7.44727 6.90631 7.678 527.46878 8.69661 7.61946 8.87381 9.03613 "高中"
"女" 771.78331 12.72711 9.35676 15.85188 661.34857 13.51778 9.6695 13.18921 9.64761 "高中"
"女" 441.52087 6.74882 6.48714 5.04751 394.67635 7.10319 6.75863 3.24992 8.3581 "高中"
"女" 628.14314 10.05658 7.91135 10.35323 600.40324 8.69661 8.6128 9.36803 11.48712 "大學以上"
"男" 573.19856 9.4964 7.30474 9.6723 598.35896 9.34076 7.81751 9.36803 13.51543 "大學以上"
"男" 394.89941 8.37412 7.30474 6.95612 371.13509 8.295 7.61946 6.313 9.03613 "專科"
"男" 661.15399 9.4964 7.70526 10.84951 606.1743 9.34076 9.02481 9.86849 12.25657 "大學以上"
"男" 518.44629 10.05658 11.81986 10.35323 407.27132 7.71018 8.21205 8.87381 9.64761 "高中"
"男" 573.32606 5.09484 10.77308 8.25602 504.43417 6.06022 4.2834 3.24992 9.03613 "初中"
"男" 533.41965 9.13133 7.50425 9.89515 456.25613 7.9045 8.21205 9.12286 11.48712 "高中"
"男" 568.09044 9.31385 12.04145 9.6723 474.78973 7.71018 9.45051 9.12286 11.48712 "高中"
"男" 638.18021 7.71308 10.34734 6.95612 685.04554 13.51778 12.9367 11.39185 10.23835 "高中"
"男" 641.13542 12.15847 8.82228 11.41779 552.47626 10.36663 9.02481 8.08863 9.03613 "高中"
"男" 565.39692 10.45644 10.34734 6.95612 542.7006 11.533 10.97071 9.61581 12.25657 "大學以上"
"女" 625.15497 9.86638 7.10653 12.59517 580.58912 11.06414 8.6128 11.39185 11.48712 "大學以上"
"女" 656.6464 9.4964 7.91135 10.59469 638.56979 9.57219 8.81725 11.02414 10.23835 "專科"
"女" 749.56663 10.25252 7.91135 11.75008 651.23999 9.57219 8.21205 8.87381 13.51543 "大學以上"
"女" 465.29472 8.37412 6.90631 8.99736 535.44087 9.11856 7.21074 9.12286 10.23835 "專科"
"女" 680.63494 9.86638 7.50425 9.22591 561.2506 8.69661 7.81751 7.80038 8.3581 "高中"
"女" 573.38207 10.05658 7.30474 10.25753 570.13854 8.69661 8.21205 8.87381 9.03613 "專科"
"女" 695.39428 9.4964 9.08085 9.6723 700.85204 12.1963 9.23574 10.70197 12.25657 "大學以上"
"女" 825.53184 12.72711 8.12441 15.85188 721.62143 9.81723 8.41123 9.86849 11.48712 "專科"
"女" 585.53797 7.71308 7.30474 9.45004 577.56178 8.49394 8.01452 8.87381 11.48712 "大學以上"
"女" 634.66389 10.05658 8.12441 9.6723 646.82526 9.57219 8.81725 9.86849 13.51543 "大學以上"
"男" 549.21225 7.95043 8.57829 7.678 528.26916 8.49394 8.21205 8.08863 10.23835 "大學以上"
"女" 465.32913 8.94763 8.12441 7.678 453.70544 9.34076 9.23574 9.86849 11.48712 "大學以上"
"女" 453.94101 8.57095 7.30474 9.02607 422.71328 9.34076 8.01452 9.86849 6.52207 "國小以下"
"女" 498.23775 8.57095 8.82228 9.45004 501.32322 7.9045 9.45051 9.12286 10.23835 "大學以上"
"男" 639.49117 7.95043 7.91135 10.59469 664.62011 8.295 8.41123 9.61581 13.51543 "大學以上"
"女" 721.22428 10.25252 11.3019 10.84951 616.75302 13.51778 12.9367 14.84182 10.84499 "大學以上"
"女" 671.47834 8.57095 8.34615 7.678 608.33975 9.41259 10.65629 9.12286 10.84499 "大學以上"
"女" 695.59583 10.05658 8.34615 9.89515 583.30865 9.34076 12.9367 9.86849 12.25657 "大學以上"
"女" 704.07974 8.94763 9.98068 8.25602 652.57551 9.81723 9.6695 8.08863 11.37866 "大學以上"
"女" 653.55122 8.76139 9.08085 7.678 634.31367 9.34076 10.38161 8.08863 10.23835 "專科"
"女" 682.28765 9.86638 8.12441 5.90622 666.38181 10.36663 8.6128 9.12286 10.84499 "大學以上"
"女" 595.28864 6.198 4.34723 7.678 585.70597 9.34076 8.01452 10.13014 11.48712 "大學以上"
"女" 715.04872 11.42832 10.77308 13.19086 685.79754 13.51778 11.35416 10.70197 11.48712 "大學以上"
"女" 722.45718 10.67004 13.48293 10.59469 631.11644 10.07979 12.9367 10.13014 13.51543 "大學以上"
"女" 647.09227 8.16805 9.98068 7.34181 645.07077 9.57219 10.13091 7.1526 10.23835 "大學以上"
"女" 766.03458 8.16805 9.98068 7.34181 703.88089 8.90441 10.38161 8.62122 12.25657 "大學以上"
"女" 702.74083 10.05658 9.08085 10.35323 612.06223 12.1963 12.9367 10.70197 11.48712 "大學以上"
"女" 627.10377 5.09484 4.96949 7.678 586.02063 10.68878 6.20452 8.87381 10.23835 "專科"
"女" 698.00519 7.13627 6.7011 7.678 638.96015 8.09896 11.88785 9.12286 9.64761 "專科"
"女" 655.68119 5.09484 6.7011 6.49606 665.72399 6.06022 7.61946 3.24992 12.25657 "大學以上"
"女" 558.77127 8.76139 6.01079 10.84951 539.0144 8.69661 7.21074 9.12286 10.84499 "專科"
"女" 644.6671 5.09484 3.03682 5.90622 631.78716 7.10319 7.61946 3.24992 9.03613 "初中"
"男" 786.192 9.31385 8.34615 12.59517 707.8963 9.81723 9.45051 10.13014 12.25657 "大學以上"
"男" 696.06396 8.94763 7.30474 13.19086 655.92299 11.533 11.88785 10.70197 9.64761 "專科"
"男" 588.84907 8.16805 6.90631 6.95612 611.85397 9.34076 8.21205 9.61581 13.51543 "大學以上"
"男" 664.33992 10.05658 13.48293 9.45004 611.91537 13.51778 12.9367 11.39185 11.48712 "大學以上"
"男" 695.86108 9.68014 11.3019 10.12116 615.73065 11.533 12.9367 11.39185 11.48712 "大學以上"
"男" 776.28956 10.25252 10.77308 7.97991 687.02376 11.533 10.65629 11.02414 12.25657 "大學以上"
"男" 684.39479 11.14859 11.3019 9.89515 643.38128 8.90441 8.41123 6.76777 13.51543 "大學以上"
"男" 678.12069 13.84849 13.48293 10.84951 649.79865 13.51778 12.9367 13.18921 13.51543 "大學以上"
"男" 747.15683 12.72711 11.3019 11.12082 656.83907 13.51778 11.35416 13.18921 10.84499 "大學以上"
"男" 739.0553 9.86638 13.48293 9.89515 686.83573 13.51778 12.9367 13.18921 13.51543 "大學以上"
"男" 775.13906 11.14859 9.65438 13.19086 757.98883 13.51778 11.35416 14.84182 11.48712 "大學以上"
"男" 719.16858 10.05658 8.12441 10.35323 640.07997 13.51778 8.6128 11.02414 12.25657 "大學以上"
"男" 682.56826 6.74882 8.82228 8.76168 627.32871 13.51778 11.88785 10.4058 13.51543 "大學以上"
"男" 646.13775 11.42832 8.34615 14.06165 591.68216 12.1963 11.88785 12.38397 13.51543 "大學以上"
"男" 719.95796 9.13133 3.03682 10.31206 598.50211 13.51778 11.35416 9.86849 12.25657 "大學以上"
"男" 720.70258 8.57095 8.34615 7.97991 679.32959 9.81723 9.45051 8.08863 12.25657 "大學以上"
"男" 689.41649 8.16805 9.08085 5.90622 650.99417 12.1963 8.6128 10.13014 13.51543 "大學以上"
"男" 712.13338 11.42832 10.34734 11.12082 653.42102 11.06414 10.65629 11.02414 11.48712 "專科"
"男" 611.99244 9.4964 10.77308 9.6723 588.98123 13.51778 12.9367 10.70197 13.51543 "大學以上"
"男" 814.00721 8.76139 8.34615 10.84951 758.58584 10.36663 9.89532 12.38397 12.25657 "大學以上"
"男" 697.16235 12.72711 13.48293 14.06165 643.50721 9.57219 10.38161 11.82899 11.48712 "大學以上"
"男" 672.41672 7.44727 9.08085 11.75008 630.52827 8.49394 9.45051 8.62122 10.84499 "大學以上"
"男" 738.21436 9.4964 9.35676 10.12116 726.72224 10.68878 10.13091 10.70197 10.84499 "高中"
"男" 634.88214 5.09484 7.70526 3.27793 728.78035 13.51778 10.38161 14.84182 11.48712 "大學以上"
"女" 665.44254 10.25252 12.04145 8.25602 642.55252 12.1963 12.9367 10.13014 10.84499 "大學以上"
"女" 647.79992 8.76139 6.7011 9.45004 565.88952 8.295 7.61946 9.12286 10.84499 "大學以上"
"女" 601.39192 8.94763 6.90631 6.95612 570.99184 8.90441 7.81751 9.12286 8.3581 "初中"
"女" 687.61468 8.57095 7.50425 8.99736 628.14689 10.36663 8.41123 9.86849 9.64761 "專科"
"女" 761.23046 12.15847 9.65438 13.19086 716.7118 13.51778 10.65629 13.18921 10.84499 "專科"
"女" 649.52646 9.31385 9.35676 11.75008 613.38008 9.11856 9.02481 7.1526 9.64761 "高中"
"女" 715.55716 9.31385 8.34615 7.97991 628.41725 10.07979 9.02481 8.87381 8.3581 "高中"
"女" 609.70256 10.45644 8.34615 8.76168 541.99185 9.81723 8.41123 7.80038 11.48712 "大學以上"
"女" 687.06816 8.57095 7.91135 6.49606 662.4028 10.36663 9.02481 9.12286 10.84499 "大學以上"
"男" 630.79825 6.74882 6.01079 3.27793 594.1411 8.295 7.81751 3.24992 10.23835 "高中"
"男" 657.58232 8.94763 7.30474 10.59469 563.57268 7.71018 8.01452 8.87381 9.03613 "高中"
"男" 693.44916 12.15847 10.34734 14.06165 726.52153 10.36663 11.35416 13.18921 10.84499 "大學以上"
"男" 774.36537 9.68014 9.98068 11.41779 701.3409 10.07979 10.38161 10.4058 13.51543 "大學以上"
"男" 685.413 13.84849 10.34734 13.19086 617.7369 8.90441 7.61946 4.91876 10.84499 "大學以上"
"男" 631.63006 10.89898 8.34615 10.84951 595.99316 10.07979 8.81725 8.36075 9.64761 "高中"
"男" 641.97502 9.13133 7.70526 7.678 601.8633 9.34076 7.81751 8.87381 13.51543 "大學以上"
"男" 673.99115 8.16805 9.08085 9.22591 640.97908 10.36663 10.97071 9.61581 12.25657 "大學以上"
"男" 678.15565 8.94763 10.34734 9.10699 596.3148 11.06414 10.97071 11.02414 9.64761 "高中"
"男" 653.04734 7.95043 6.7011 8.99736 560.49882 8.49394 9.02481 11.02414 10.84499 "大學以上"
"男" 608.47912 9.13133 5.72855 8.76168 546.53507 8.69661 7.81751 9.61581 10.84499 "大學以上"
"男" 585.64977 8.37412 8.12441 7.34181 572.24247 9.80359 9.45051 9.36803 13.51543 "大學以上"
"男" 685.59173 10.67004 8.12441 10.59469 566.89154 9.81723 9.02481 9.86849 10.84499 "大學以上"
"女" 518.47869 7.71308 7.10653 5.90622 489.0214 8.49394 7.41821 6.76777 10.84499 "大學以上"
"女" 616.9784 8.37412 6.7011 8.51577 587.38627 7.9045 6.75863 7.49248 13.51543 "大學以上"
"女" 687.49064 9.4964 7.91135 9.6723 558.96503 5.65807 6.99286 6.76777 10.23835 "高中"
"女" 573.55311 7.13627 7.70526 8.25602 552.72523 10.07979 8.6128 9.12286 9.64761 "大學以上"
"女" 659.28191 8.57095 7.10653 9.6723 542.47117 8.09896 8.01452 6.313 12.25657 "大學以上"
"男" 584.39916 8.16805 8.57829 9.22591 525.37136 9.11856 9.45051 9.12286 9.03613 "初中"
"女" 644.7916 9.86638 8.57829 9.45004 567.73367 7.9045 7.61946 8.08863 10.84499 "大學以上"
"男" 560.2172 10.25252 8.82228 9.45004 533.49241 10.36663 12.9367 9.12286 10.84499 "大學以上"
"女" 630.29995 9.68014 8.12441 9.45004 565.36369 9.34076 11.35416 8.87381 10.84499 "大學以上"
"男" 595.49241 8.76139 6.90631 8.99736 621.13217 9.34076 9.02481 9.61581 9.64761 "專科"
"男" 491.42793 9.13133 6.7011 9.6723 493.68033 8.69661 9.45051 9.12286 9.03613 "高中"
"男" 599.78453 13.84849 13.48293 11.52523 564.03991 10.07979 12.9367 7.1526 10.84499 "高中"
"男" 706.49611 13.84849 11.3019 10.35323 595.32046 11.533 12.9367 9.12286 12.25657 "大學以上"
"女" 658.05624 6.198 6.90631 6.49606 595.07766 8.49394 9.45051 9.12286 11.48712 "大學以上"
"男" 585.59744 5.09484 4.96949 9.89515 558.4535 11.06414 8.6128 10.13014 10.23835 "高中"
"男" 683.35129 9.86638 6.90631 9.6723 607.06109 7.9045 7.61946 9.12286 10.84499 "高中"
"男" 714.48528 8.94763 7.91135 11.12082 627.0187 7.51243 7.61946 7.49248 10.84499 "大學以上"
"男" 608.77388 8.16805 6.25944 7.97991 555.47977 8.49394 7.81751 10.4058 10.23835 "專科"
"男" 499.66564 8.16805 4.34723 8.99736 533.68265 13.51778 6.20452 10.4058 10.84499 "大學以上"
"女" 675.48974 9.31385 10.34734 10.84951 615.80484 13.51778 12.9367 14.84182 12.25657 "大學以上"
"男" 687.21259 12.72711 7.30474 12.59517 580.08747 10.07979 8.81725 10.13014 13.51543 "大學以上"
"男" 619.47895 7.13627 6.7011 6.49606 617.33688 10.36663 8.6128 9.36803 11.48712 "大學以上"
"女" 621.40403 6.198 8.57829 5.90622 579.65408 9.34076 9.45051 9.36803 11.48712 "專科"
"女" 707.53359 10.05658 7.50425 9.89515 622.29803 8.09896 8.01452 8.08863 8.3581 "高中"
"男" 680.77001 9.68014 8.12441 9.6723 569.08955 9.34076 12.9367 9.12286 9.03613 "高中"
"女" 684.50681 10.45644 8.82228 12.13375 662.03395 9.34076 9.6695 11.82899 9.03613 "高中"
"男" 618.94434 11.42832 3.03682 11.41779 578.81497 11.06414 4.2834 14.84182 12.25657 "專科"
"男" 622.89728 8.94763 8.34615 9.45004 601.96144 8.90441 7.81751 9.12286 10.84499 "專科"
"男" 629.5776 10.25252 8.34615 12.13375 524.34248 7.71018 9.45051 8.87381 10.40963 "專科"
"女" 490.51339 8.57095 7.10653 7.34181 489.67189 8.295 8.01452 9.12286 10.84499 "大學以上"
"女" 493.43151 7.95043 7.91135 8.25602 521.86842 8.25793 8.6128 8.62122 9.64761 "高中"
"女" 743.15467 9.4964 7.91135 10.84951 682.91021 8.69661 8.6128 10.70197 10.23835 "專科"
"男" 638.902 10.05658 7.91135 9.45004 530.20494 8.90441 8.01452 9.36803 9.03613 "高中"
"男" 615.31968 6.198 7.30474 5.04751 609.07524 9.34076 9.23574 10.13014 10.84499 "大學以上"
"男" 620.36945 6.198 3.03682 5.04751 554.57787 7.51243 5.83503 4.91876 8.3581 "高中"
"女" 658.68383 9.4964 7.91135 7.97991 620.29178 8.90441 7.41821 8.62122 10.23835 "高中"
"女" 405.85013 8.16805 6.48714 7.54114 515.75385 9.34076 7.81751 8.36075 9.64761 "初中"
"女" 727.7379 8.57095 7.50425 9.45004 683.5507 9.57219 8.41123 10.70197 11.48712 "專科"
"女" 557.67199 9.31385 7.10653 9.22591 551.19725 9.57219 8.21205 8.87381 9.64761 "高中"
"女" 495.78007 6.74882 3.03682 6.49606 534.57037 9.81723 7.41821 9.12286 9.64761 "高中"
"女" 698.81283 11.75478 8.12441 15.85188 637.86138 9.57219 8.01452 11.02414 9.03613 "高中"
"女" 530.75875 8.57095 6.01079 8.51577 540.78831 8.69661 6.20452 8.62122 9.03613 "高中"
"女" 659.85527 8.57095 9.98068 6.49606 653.11903 10.68878 9.6695 11.39185 9.03613 "高中"
"女" 620.63469 9.68014 7.50425 8.99736 641.68388 9.11856 8.01452 8.62122 10.84499 "大學以上"
"女" 578.76278 8.76139 8.34615 5.04751 570.63473 10.07979 10.38161 9.61581 11.48712 "大學以上"
"女" 612.10368 10.45644 7.30474 9.6723 592.59115 10.36663 8.81725 8.36075 8.3581 "高中"
"女" 426.91586 8.57095 6.90631 5.90622 565.21647 8.90441 7.81751 7.80038 6.52207 "初中"
"男" 751.42912 10.45644 8.57829 9.45004 717.29113 8.90441 9.02481 10.13014 10.84499 "大學以上"
"男" 607.46647 8.57095 6.48714 7.97991 543.83833 9.34076 7.61946 10.4058 8.3581 "高中"
"男" 522.8639 9.31385 8.57829 7.678 521.66876 9.34076 8.6128 9.12286 9.64761 "高中"
"男" 625.11778 9.86638 9.98068 7.97991 599.8103 11.533 10.38161 9.61581 9.03613 "高中"
"男" 666.01122 10.25252 8.82228 10.59469 572.63168 9.34076 9.02481 10.13014 9.64761 "高中"
"男" 585.21026 8.16805 6.25944 5.90622 571.96467 9.34076 8.41123 8.87381 8.3581 "高中"
"男" 608.1307 8.57095 7.30474 8.76168 629.00867 9.57219 8.81725 10.13014 10.23835 "大學以上"
"男" 469.26392 9.68014 8.09527 5.04751 481.57398 11.31648 9.23574 7.1526 9.03613 "高中"
"男" 648.11461 11.14859 8.12441 11.75008 565.66835 9.34076 7.61946 8.87381 9.03613 "高中"
"男" 633.90858 9.86638 7.10653 8.99736 638.01906 13.51778 9.23574 11.82899 11.48712 "大學以上"
"男" 434.77218 7.95043 5.72855 8.76168 506.95463 8.295 7.81751 7.49248 9.03613 "高中"
"男" 523.03361 6.74882 6.48714 3.27793 514.19599 7.9045 7.61946 8.08863 8.3581 "高中"
"男" 625.1827 8.16805 6.90631 7.97991 567.5268 13.51778 11.88785 14.84182 10.84499 "大學以上"
"男" 602.4255 10.67004 9.35676 9.22591 638.71212 13.51778 10.65629 11.39185 11.48712 "大學以上"
"男" 523.0394 12.15847 9.98068 8.76168 512.71813 12.1963 10.65629 10.4058 7.56439 "初中"
"男" 597.04969 8.57095 8.57829 10.35323 609.38223 9.57219 8.81725 9.12286 9.64761 "高中"
"男" 594.58232 8.16805 8.82228 6.49606 631.771 9.81723 9.6695 8.08863 9.03613 "高中"
"男" 440.58071 8.57095 7.10653 6.95612 477.21821 8.90441 8.6128 9.12286 9.03613 "初中"
"男" 573.36804 8.76139 7.50425 8.76168 579.64524 9.11856 8.41123 9.12286 9.03613 "初中"
"男" 437.00627 8.94763 7.10653 8.99736 518.2914 8.09896 9.23574 9.12286 8.3581 "初中"
"男" 577.8979 6.198 6.48714 9.22591 542.27442 8.90441 8.6128 9.12286 8.3581 "高中"
"男" 564.86743 9.13133 7.70526 8.99736 536.71941 7.51243 7.81751 6.76777 7.56439 "初中"
"女" 356.90605 9.13133 7.91135 8.76168 338.43658 8.69661 9.45051 9.12286 8.3581 "高中"
"女" 662.02009 9.68014 8.82228 9.89515 615.59762 8.90441 9.23574 8.62122 10.23835 "高中"
"男" 545.0944 9.4964 6.90631 9.51627 554.37483 8.90441 7.61946 8.08863 10.23835 "大學以上"
"男" 643.53308 6.74882 6.25944 9.22591 578.92835 7.31154 6.50215 8.62122 9.03613 "高中"
"男" 639.54429 11.42832 13.48293 15.85188 702.00232 11.533 12.9367 11.39185 10.84499 "大學以上"
"男" 577.33423 8.76139 7.91135 11.75008 610.62357 9.57219 8.6128 10.4058 12.1587 "大學以上"
"男" 395.84702 5.09484 3.03682 9.89515 372.35526 7.31154 4.2834 9.12286 9.03613 "高中"
"男" 622.6984 9.31385 8.82228 9.45004 642.893 12.1963 8.21205 9.36803 12.25657 "大學以上"
"男" 538.20863 8.76139 7.91135 9.45004 539.17789 8.49394 8.41123 7.84365 11.48712 "大學以上"
"男" 397.65774 6.198 5.39638 8.51577 402.95044 6.88421 4.2834 7.49248 10.23835 "高中"
"男" 755.37816 11.42832 9.35676 15.69557 714.50461 12.1963 10.97071 13.18921 11.48712 "大學以上"
"男" 533.98177 12.15847 9.65438 8.25602 515.51244 13.51778 8.81725 6.76777 9.64761 "專科"
"男" 605.04977 8.57095 7.10653 8.99736 641.40596 7.71018 8.01452 8.36075 10.23835 "大學以上"
"男" 591.48569 9.86638 9.08085 8.51577 546.55531 8.90441 9.45051 9.12286 10.84499 "高中"
"女" 618.91439 9.13133 8.34615 10.12116 573.18693 8.90441 9.23574 8.36075 10.23835 "高中"
"女" 459.90455 5.09484 3.03682 3.27793 438.6406 6.88421 6.20452 3.24992 9.64761 "高中"
"女" 676.76362 8.16805 7.50425 9.6723 604.19643 7.10319 7.61946 8.87381 10.84499 "高中"
"女" 654.15965 5.09484 8.57829 7.34181 674.82044 9.11856 8.41123 8.87381 11.48712 "專科"
"女" 499.25664 7.95043 6.90631 8.76168 509.50857 8.49394 8.01452 9.12286 9.64761 "高中"
"女" 620.33337 10.89898 7.70526 12.59517 674.58078 13.51778 9.6695 12.38397 12.25657 "大學以上"
"女" 557.58035 5.09484 8.34615 3.27793 565.95697 8.49394 8.41123 8.62122 9.64761 "專科"
"女" 720.81483 10.25252 7.50425 11.75008 669.21473 8.49394 7.81751 7.1526 10.84499 "專科"
"女" 606.06186 7.95043 7.30474 7.678 617.57213 8.90441 8.41123 7.49248 10.23835 "專科"
"女" 523.46321 6.198 3.03682 3.27793 513.92667 7.31154 5.83503 3.24992 9.64761 "高中"
"女" 519.27843 6.74882 7.91135 6.49606 513.63771 8.09896 8.21205 3.24992 9.64761 "高中"
